Rownum,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Mean AQI
120622,0.027824,0.047,10,44,0.0,0.0,0,0.0,6.9565220000000005,9.0,10,13.0,5.8695650000000015,30.0,23,28,21.25
531179,0.018235,0.037,10,34,0.6625,1.1,1,13.0,0.420833,0.7,7,0.0,24.495833,38.5,20,36,20.75
197420,0.026765,0.038,11,35,0.2125,0.3,0,3.0,0.956522,1.0,0,1.0,3.695652,15.0,7,14,13.25
51029,0.011412,0.025,9,23,1.5625,2.1,4,24.0,2.0,2.0,0,3.0,42.217391,64.0,17,62,28.0
196457,0.009353,0.02,11,19,1.095833,1.6,1,18.0,0.0,0.0,0,0.0,44.521739,56.0,8,53,22.5
438630,0.046118,0.056,12,54,0.25,0.3,1,3.0,-0.015,0.1,3,0.0,14.59,23.8,9,22,19.75
439579,0.032471,0.041,9,38,0.125,0.2,7,2.0,0.354167,0.5,7,0.0,2.920833,14.8,23,13,13.25
51017,0.011529,0.021,9,19,0.504167,1.2,23,14.0,1.217391,4.0,23,6.0,30.478261,48.0,23,45,21.0
142838,0.046647,0.079,11,129,0.504167,0.8,8,9.0,3.826087,6.0,6,9.0,27.434783000000003,55.0,8,52,49.75
277593,0.004412,0.011,8,10,0.995833,1.5,0,17.0,1.104545,2.0,7,3.0,35.063635999999995,44.5,18,42,18.0
500498,0.024941,0.047,9,44,0.3875,0.5,5,6.0,0.445833,0.8,2,0.0,17.7375,31.5,2,29,19.75
50721,0.013941,0.027,9,25,1.729167,3.0,2,34.0,4.347826,6.0,0,9.0,28.521739,44.0,18,42,27.5
591968,0.020118,0.034,9,31,0.3125,0.4,0,5.0,0.121739,0.5,18,0.0,20.841667,33.6,23,31,16.75
96895,0.026294,0.057,10,58,1.0,1.3,8,15.0,2.869565,5.0,5,7.0,50.913043,73.0,19,71,37.75
342630,0.047111,0.05,13,46,0.1,0.1,0,1.0,0.026316,0.5,6,0.0,3.242105,12.5,6,11,14.5
469987,0.020294,0.046,10,43,0.754167,1.1,23,13.0,-0.2125,0.2,5,0.0,34.075,59.5,19,56,28.0
341742,0.017667,0.035,12,32,0.266667,0.4,9,5.0,0.065,0.6,10,0.0,17.057143,25.5,22,24,15.25
530955,0.032471,0.052,9,48,0.366667,0.5,8,6.0,0.45,1.1,11,1.0,13.095833,22.8,2,21,19.0
26779,0.005706,0.012,9,11,0.9125,1.2,21,14.0,3.608696,8.0,5,11.0,40.217391,51.0,18,48,21.0
531193,0.010176,0.02,8,19,0.354167,0.5,21,6.0,0.2875,0.5,22,0.0,17.008333,27.9,17,25,12.5
531640,0.039235,0.044,10,41,0.154167,0.2,2,2.0,0.116667,0.2,5,0.0,3.645833,11.6,7,10,13.25
3216,0.021824,0.03,9,28,0.304167,0.4,10,5.0,0.086957,2.0,5,3.0,15.043478,24.0,6,23,14.75
562603,0.035059,0.047,10,44,0.229167,0.3,10,3.0,0.083333,0.3,13,0.0,7.525,14.7,9,13,15.0
27013,0.022941,0.049,10,45,2.183333,3.3,10,38.0,4.26087,7.0,5,10.0,76.652174,115.0,9,104,49.25
342755,0.033353,0.044,9,41,0.158333,0.3,7,3.0,0.004545,0.1,10,0.0,7.9954550000000015,21.5,6,20,16.0
119779,0.033706,0.041,12,38,0.266667,0.4,11,5.0,0.0,0.0,0,0.0,17.695652,33.0,10,31,18.5
309992,0.046824,0.049,9,45,0.2,0.2,0,2.0,0.0,0.0,0,0.0,1.7608700000000002,7.7,7,7,13.5
26126,0.030412,0.048,10,44,0.745833,1.0,10,11.0,1.318182,2.0,5,3.0,33.545455,49.0,9,46,26.0
26153,0.020412,0.032,9,30,0.283333,0.4,0,5.0,0.8695649999999999,2.0,7,3.0,17.090909,24.0,21,23,15.25
277613,0.00425,0.009,7,8,1.7208330000000005,2.4,4,27.0,1.191304,1.8,0,1.0,49.873913,79.3,14,78,28.5
407374,0.024154,0.043,11,40,0.24375,0.3,4,3.0,0.1708329999999999,0.8,13,0.0,10.989474,17.2,19,16,14.75
592574,0.030471,0.036,9,33,0.129167,0.2,6,2.0,0.0625,0.7,7,0.0,2.775,10.8,7,9,11.0
119631,0.009706,0.023,22,21,0.295833,0.4,11,5.0,7.347825999999999,8.0,7,11.0,23.956522,29.0,6,27,16.0
143666,0.016176,0.03,11,28,0.645833,1.0,4,11.0,2.956522,6.0,10,9.0,30.565217,45.0,11,42,22.5
252362,0.028941,0.065,9,84,0.941667,1.3,5,15.0,0.782609,1.3,5,1.0,43.769565,73.3,20,71,42.75
531731,0.038588,0.04,13,37,0.1,0.1,0,1.0,0.204167,0.4,8,0.0,1.829167,6.4,22,6,11.0
341935,0.012294,0.025,9,23,1.104167,1.4,1,16.0,0.8809520000000001,1.8,15,1.0,40.204348,49.5,18,46,21.5
74700,0.004353,0.009,8,8,1.45,1.9,10,22.0,2.217391,3.0,6,4.0,42.304348,54.0,11,51,21.25
439730,0.033059,0.05,12,46,0.6125,1.0,9,11.0,0.895833,3.0,9,4.0,16.233333,44.8,9,42,25.75
3291,0.006529,0.014,9,13,1.6,2.3,1,26.0,2.782609,11.0,5,16.0,48.652174,70.0,8,68,30.75
530559,0.018118,0.029,10,27,0.566667,0.9,1,10.0,0.1333329999999999,0.2,9,0.0,18.416667,31.3,20,29,16.5
531829,0.040941,0.045,9,42,0.120833,0.2,9,2.0,0.145833,0.4,6,0.0,5.2375,14.8,6,13,14.25
470519,0.055765,0.069,11,97,0.5375,0.7,7,8.0,0.625,1.8,7,1.0,11.633333,34.0,7,32,34.5
252337,0.024765,0.044,11,41,0.509524,0.8,6,9.0,0.425,1.4,11,1.0,27.414286,50.3,10,47,24.5
439042,0.0068819999999999,0.015,11,14,0.96,1.1,7,13.0,0.505556,0.9,5,0.0,30.85,45.2,16,42,17.25
376617,0.028353,0.048,9,44,0.225,0.5,23,6.0,0.163636,0.8,1,0.0,8.769565,31.0,22,29,19.75
142742,0.020529,0.028,12,26,0.325,0.5,5,6.0,0.304348,2.0,12,3.0,22.869565,34.0,7,32,16.75
438617,0.028353,0.04,9,37,0.245833,0.3,1,3.0,-0.033333,0.1,3,0.0,11.156522,26.6,0,25,16.25
469992,0.019412,0.044,10,41,0.591667,0.9,23,10.0,-0.1875,0.3,22,0.0,32.725,55.1,19,52,25.75
500635,0.019412,0.041,10,38,0.595833,0.8,7,9.0,0.45,0.9,6,0.0,29.725,46.5,20,43,22.5
197216,0.030706,0.035,13,32,0.2,0.2,0,2.0,1.0,2.0,14,3.0,1.2,7.0,5,7,11.0
277537,0.022824,0.033,9,31,0.3875,0.6,1,7.0,0.240909,0.9,0,0.0,20.0,46.2,0,43,20.25
342726,0.028059,0.033,11,31,0.091667,0.1,0,1.0,0.027273,0.3,8,0.0,4.890909,12.9,7,11,10.75
225260,0.054471,0.1,11,187,1.066667,1.8,8,20.0,1.304348,4.0,10,6.0,27.652174,47.0,7,44,64.25
167826,0.015941,0.032,10,30,0.5625,0.9,8,10.0,1.6521740000000005,4.0,13,6.0,34.695652,51.0,9,48,23.5
531703,0.048235,0.051,14,47,0.2125,0.4,2,5.0,0.190909,0.5,7,0.0,5.636364,18.7,1,17,17.25
592064,0.032353,0.044,11,41,0.2,0.2,5,2.0,0.0666669999999999,0.1,0,0.0,7.733333,21.9,23,20,15.75
376589,0.021941,0.035,12,32,0.370833,0.5,7,6.0,0.118182,1.0,0,1.0,15.778261,32.2,0,30,17.25
168539,0.0343529999999999,0.045,10,42,0.275,0.5,3,6.0,1.043478,2.0,9,3.0,14.0,21.0,1,20,17.75
592420,0.025412,0.036,9,33,0.283333,0.4,6,5.0,0.591667,1.4,10,1.0,11.579167,22.7,8,21,15.0
592389,0.024824,0.041,11,38,0.379167,0.5,8,6.0,0.6875,1.3,12,1.0,19.633333,36.6,8,34,19.75
469737,0.029647,0.052,10,48,0.516667,0.7,9,8.0,0.766667,1.4,10,1.0,16.925,37.2,10,35,23.0
470505,0.033412,0.049,10,45,0.333333,0.4,0,5.0,0.45,0.5,8,0.0,8.2375,30.0,22,28,19.5
501294,0.047235,0.053,10,49,0.425,0.5,0,6.0,0.433333,0.6,6,0.0,3.479167,8.5,8,8,15.75
469441,0.026529,0.033,10,31,0.2125,0.3,0,3.0,0.254167,1.2,1,1.0,12.233333,29.8,7,27,15.5
407194,0.043176,0.054,10,50,0.65,1.0,3,11.0,0.115385,0.4,8,0.0,21.53636400000001,52.8,8,49,27.5
196656,0.027765,0.04,11,37,0.220833,0.3,0,3.0,1.0,1.0,0,1.0,12.0,19.0,1,18,14.75
197146,0.025588,0.034,17,31,0.6625,1.0,6,11.0,1.782609,10.0,20,14.0,23.818182,41.0,0,39,23.75
277276,0.025353,0.037,9,34,0.3625,0.5,23,6.0,0.0,0.0,0,0.0,12.195652,28.9,6,26,16.5
225952,0.029765,0.043,10,40,0.3875,0.5,6,6.0,0.227273,1.0,5,1.0,9.388889,25.0,6,24,17.75
341505,0.027176,0.038,12,35,0.375,0.4,0,5.0,0.252941,3.8,8,4.0,15.958332999999998,27.4,22,25,17.25
470038,0.029529,0.041,11,38,0.645833,0.9,9,10.0,0.395833,0.6,3,0.0,21.154167,32.3,0,30,19.5
562495,0.023867,0.035,9,32,0.2,0.2,0,2.0,0.009524,0.1,5,0.0,7.634783,16.5,3,15,12.25
74787,0.030647,0.039,10,36,0.783333,1.2,6,14.0,2.73913,4.0,5,6.0,26.913043,40.0,0,38,23.5
252267,0.031647,0.044,10,41,0.420833,0.6,10,7.0,0.090909,0.7,9,0.0,17.609091,33.4,8,31,19.75
469644,0.040471,0.062,10,74,0.375,0.6,10,7.0,0.325,1.2,12,1.0,23.458333,44.6,9,42,31.0
563032,0.016769,0.037,11,34,0.55,0.7,5,8.0,0.091667,0.3,6,0.0,22.810526,33.4,23,31,18.25
97695,0.054765,0.064,10,80,0.095833,0.2,6,2.0,3.3478260000000004,5.0,2,7.0,5.913043,24.0,6,23,28.0
341804,0.022364,0.055,9,51,0.408333,0.6,6,7.0,0.192857,0.7,2,0.0,27.289474,42.2,8,40,24.5
26073,0.038882,0.075,9,115,0.795833,0.9,0,10.0,2.73913,4.0,1,6.0,28.5,44.0,0,42,43.25
26114,0.026176,0.046,10,43,0.895833,1.2,5,14.0,0.727273,3.0,12,4.0,29.772727000000003,38.0,23,36,24.25
407119,0.028235,0.054,11,50,0.504167,0.7,9,8.0,0.330435,0.6,7,0.0,35.004545,52.2,21,49,26.75
530980,0.028706,0.041,10,38,0.2875,0.3,0,3.0,0.3625,0.9,10,0.0,14.304167,30.7,10,28,17.25
469899,0.036,0.059,11,64,0.304167,0.4,23,5.0,-0.120833,0.3,12,0.0,11.183333,23.3,23,22,22.75
376518,0.039353,0.044,10,41,0.35,0.4,2,5.0,0.0,0.0,1,0.0,2.665217,5.0,9,5,12.75
341493,0.018067,0.038,10,35,0.935294,1.1,2,13.0,0.345455,0.8,6,0.0,45.03,61.5,11,58,26.5
376496,0.031588,0.034,7,31,0.5,0.5,0,6.0,0.0,0.0,1,0.0,1.986957,4.2,1,4,10.25
197437,0.020353,0.032,10,30,0.370833,0.5,8,6.0,2.0,4.0,8,6.0,19.565217,44.0,8,42,21.0
119796,0.035353,0.057,10,58,0.270833,0.3,0,3.0,0.0,0.0,0,0.0,21.608696,28.0,21,26,21.75
26745,0.006294,0.015,9,14,2.354167,4.3,1,49.0,2.26087,9.0,5,13.0,51.695652,81.0,0,80,39.0
252223,0.026471,0.037,10,34,0.329167,0.5,6,6.0,0.2,1.0,9,1.0,14.036364,29.3,0,27,17.0
469472,0.0118819999999999,0.027,10,25,0.9125,1.4,2,16.0,0.683333,1.2,8,1.0,32.304167,41.7,20,39,20.25
469752,0.031294,0.051,10,47,0.35,0.5,4,6.0,1.166667,3.0,12,4.0,20.029167,32.2,0,30,21.75
563441,0.013,0.023,10,21,0.429167,0.6,2,7.0,0.390909,0.8,13,0.0,22.959091,35.6,23,33,15.25
142861,0.024647,0.045,12,42,0.145833,0.2,8,2.0,1.782609,3.0,10,4.0,22.608696,37.0,23,35,20.75
142956,0.006706,0.017,9,16,1.041667,1.4,1,16.0,4.217391,5.0,8,7.0,39.826087,53.0,18,50,22.25
252456,0.0068239999999999,0.012,9,11,0.895833,1.2,0,14.0,0.459091,1.9,13,1.0,33.381818,42.1,17,40,16.5
50886,0.029647,0.046,11,43,0.479167,0.6,10,7.0,2.130435,11.0,9,16.0,18.869565,34.0,10,32,24.5
438648,0.027714,0.033,9,31,0.191667,0.2,0,2.0,0.295833,0.7,5,0.0,9.361905,20.9,6,19,13.0
252384,0.026647,0.031,10,29,0.370833,0.4,0,5.0,0.068182,0.8,9,0.0,15.331818,19.2,13,18,13.0
97105,0.007118,0.016,9,15,0.841667,1.7,23,19.0,7.1739130000000015,8.0,5,11.0,36.782609,60.0,20,57,25.5
225964,0.048706,0.055,11,51,0.429167,0.5,9,6.0,0.125,1.0,7,1.0,6.043478,18.0,7,17,18.75
341497,0.017412,0.038,11,35,0.8875,1.4,11,16.0,0.659091,2.8,4,3.0,41.079167,90.3,10,89,35.75
225812,0.047529,0.049,10,45,0.229167,0.3,7,3.0,4.73913,9.0,9,13.0,8.0,8.0,8,8,17.25
97022,0.029412,0.058,10,61,1.0375,1.5,8,17.0,3.782609,7.0,15,10.0,50.913043,100.0,10,100,47.0
310043,0.010882,0.02,11,19,1.825,2.2,10,25.0,0.491304,1.0,3,1.0,27.269565000000004,43.5,9,41,21.5
3079,0.023529,0.036,9,33,0.491667,0.7,5,8.0,0.173913,2.0,5,3.0,21.565217,39.0,2,37,20.25
439479,0.023294,0.039,12,36,0.420833,0.6,1,7.0,0.9,1.8,16,1.0,25.621739,49.1,23,46,22.5
470472,0.023647,0.034,11,31,0.483333,0.6,2,7.0,0.625,1.5,12,1.0,19.779167,35.4,0,33,18.0
278219,0.022,0.031,11,29,0.1125,0.3,10,3.0,0.06087,1.0,23,1.0,16.356522000000002,48.0,23,45,19.5
530959,0.031235,0.049,10,45,0.3375,0.4,9,5.0,0.4,0.6,7,0.0,15.758333,23.4,3,22,18.0
470470,0.0109,0.028,14,26,0.571429,0.9,10,10.0,0.558824,0.9,7,0.0,24.164706,33.1,22,31,16.75
225169,0.044824,0.051,12,47,0.304167,0.4,12,5.0,0.043478,1.0,11,1.0,14.9,17.0,13,16,17.25
27044,0.0075879999999999,0.015,8,14,2.291667,3.3,23,38.0,6.130434999999999,17.0,8,24.0,48.521739,71.0,17,69,36.25
592587,0.028118,0.033,9,31,0.120833,0.2,2,2.0,-0.033333,0.1,4,0.0,3.866667,10.3,5,9,10.5
469430,0.014765,0.021,16,19,0.525,0.7,0,8.0,0.1875,0.4,3,0.0,18.095833,35.0,0,33,15.0
562160,0.016235,0.031,11,29,0.616667,0.8,2,9.0,0.0625,0.3,7,0.0,22.158333,35.7,21,33,17.75
277251,0.004833,0.015,12,14,1.007143,1.2,1,14.0,0.753333,2.8,2,3.0,35.27,45.3,19,42,18.25
252389,0.016,0.03,11,28,0.354167,0.5,23,6.0,0.0,0.0,0,0.0,18.217391,32.8,5,30,16.0
50032,0.009765,0.015,8,14,3.35,5.4,2,60.0,3.608696,6.0,0,9.0,66.826087,97.0,15,97,45.0
438461,0.020706,0.045,10,42,0.6875,1.0,2,11.0,0.229167,0.6,3,0.0,29.126087,48.7,19,45,24.5
500183,0.012471,0.025,9,23,0.604167,0.8,0,9.0,0.329167,0.6,6,0.0,32.166667,44.1,20,42,18.5
50746,0.033882,0.038,12,35,0.8875,1.7,0,19.0,5.173913,6.0,0,9.0,32.652174,58.0,0,55,29.5
277525,0.017471,0.034,10,31,0.529167,0.8,4,9.0,0.127273,0.3,2,0.0,14.681818,33.9,19,31,17.75
277309,0.022353,0.042,11,39,0.9125,1.2,7,14.0,0.759091,1.5,21,1.0,33.995455,51.9,21,48,25.5
142873,0.0258,0.048,9,44,0.488235,1.0,8,11.0,4.0,6.0,11,9.0,30.846154,37.0,22,35,24.75
278387,0.030412,0.042,11,39,0.045833,0.2,10,2.0,0.168182,0.8,8,0.0,7.275,19.6,6,18,14.75
197454,0.019941,0.026,10,24,0.541667,1.1,0,13.0,2.26087,3.0,13,4.0,21.652174,40.0,0,38,19.75
309522,0.013471,0.027,9,25,0.445833,0.8,23,9.0,0.678261,1.1,7,1.0,29.868182,43.0,18,41,19.0
469954,0.035176,0.075,10,115,0.804167,1.1,23,13.0,-0.083333,0.2,14,0.0,44.608333,80.6,20,79,51.75
3300,0.008588,0.019,9,18,1.591667,2.7,4,31.0,2.4782610000000003,9.0,5,13.0,46.73913,58.0,21,55,29.25
96834,0.019941,0.036,10,33,0.454167,0.6,0,7.0,0.434783,2.0,5,3.0,21.869565,44.0,22,42,21.25
309927,0.034,0.049,11,45,0.205263,0.3,23,3.0,0.0,0.0,0,0.0,4.47619,26.8,23,25,18.25
120495,0.044059,0.049,11,45,0.0,0.0,0,0.0,2.0,2.0,0,3.0,0.695652,2.0,6,2,12.5
50716,0.021824,0.032,9,30,0.983333,1.7,7,19.0,3.608696,6.0,5,9.0,16.0,30.0,19,28,21.5
3318,0.003765,0.006,10,6,1.4,2.0,8,23.0,1.6521740000000005,5.0,8,7.0,39.0,55.0,12,52,22.0
470750,0.018765,0.037,10,34,0.55,1.0,8,11.0,0.879167,1.6,23,1.0,26.2125,42.3,23,40,21.5
26194,0.016,0.031,9,29,1.1875,2.1,10,24.0,0.8260870000000001,3.0,12,4.0,52.130435,89.0,9,88,36.25
531607,0.023353,0.036,12,33,0.279167,0.6,1,7.0,0.404167,0.6,0,0.0,18.7125,37.7,23,35,18.75
438445,0.013118,0.028,10,26,0.6875,0.9,0,10.0,0.341667,1.0,7,1.0,34.545455,49.0,19,46,20.75
592298,0.033412,0.055,10,51,0.375,0.5,10,6.0,0.804167,2.0,11,3.0,21.291667,38.9,7,36,24.0
341829,0.021294,0.043,9,40,0.7125,1.1,7,13.0,0.9,1.6,4,1.0,28.0875,42.0,6,40,23.5
562660,0.034882,0.047,10,44,0.2,0.2,0,2.0,0.091667,0.3,12,0.0,6.908333,13.4,10,12,14.5
50148,0.030235,0.047,10,44,0.4875,0.7,10,8.0,3.25,5.0,22,7.0,24.681818,42.0,20,40,24.75
120580,0.031353,0.05,11,46,0.0,0.0,0,0.0,8.0,11.0,11,16.0,8.217391000000001,32.0,23,30,23.0
500624,0.025059,0.039,9,36,0.291667,0.4,4,5.0,0.070833,0.2,4,0.0,13.35,29.9,4,27,17.0
375539,0.030231,0.064,11,80,0.5,0.6,6,7.0,0.15,0.3,20,0.0,32.384211,59.0,22,56,35.75
253247,0.030353,0.038,10,35,0.483333,0.8,8,9.0,1.086957,3.0,8,4.0,14.769565,37.8,7,35,20.75
375405,0.020647,0.033,11,31,0.468421,0.6,1,7.0,0.186364,0.8,3,0.0,21.525,29.5,6,27,16.25
501129,0.043588,0.048,12,44,0.379167,0.7,8,8.0,0.845833,3.3,9,4.0,16.216667,43.3,7,41,24.25
562791,0.005176,0.011,10,10,0.975,1.3,12,15.0,0.477273,1.0,5,1.0,27.2375,36.0,12,34,15.0
342809,0.037588,0.044,11,41,0.508333,1.0,8,11.0,0.159091,2.0,9,3.0,15.340909,41.8,8,39,23.5
406963,0.014786,0.025,9,23,0.5125,0.8,0,9.0,0.321739,0.8,18,0.0,34.919048,48.4,17,45,19.25
531908,0.029471,0.051,12,47,0.633333,1.0,11,11.0,0.595833,1.8,8,1.0,24.7125,43.7,11,41,25.0
530618,0.011471,0.029,9,27,0.558333,1.1,23,13.0,0.25,0.8,21,0.0,30.066667,48.6,18,45,21.25
142655,0.004294,0.011,8,10,0.618182,0.9,0,10.0,0.590909,1.0,6,1.0,36.333333,60.0,17,57,19.5
438498,0.024235,0.035,10,32,0.341667,0.4,6,5.0,0.033333,0.3,11,0.0,21.268182,39.1,23,37,18.5
168326,0.040412,0.043,19,40,0.05,0.1,0,1.0,4.043478,5.0,13,7.0,4.173913,12.0,1,11,14.75
469598,0.030765,0.05,11,46,0.429167,0.6,4,7.0,0.6375,2.4,11,3.0,21.829167,34.0,1,32,22.0
469775,0.035412,0.063,9,77,0.341667,0.4,0,5.0,1.125,1.9,13,1.0,11.291667,18.4,20,17,25.0
469806,0.026471,0.033,10,31,0.229167,0.3,8,3.0,0.470833,1.0,12,1.0,13.075,25.3,8,24,14.75
501158,0.037412,0.05,9,46,0.241667,0.4,6,5.0,0.791667,2.1,6,3.0,10.4125,41.2,6,39,23.25
167609,0.010235,0.014,14,13,0.991667,1.5,1,17.0,3.565217,6.0,12,9.0,39.695652,71.0,12,69,27.0
500513,0.029706,0.044,10,41,0.2375,0.3,8,3.0,0.283333,0.6,12,0.0,11.6,19.3,9,18,15.5
277255,0.0069409999999999,0.014,10,13,1.341667,1.7,4,19.0,1.082609,2.7,11,3.0,43.108696,62.6,12,60,23.75
501359,0.027647,0.044,12,41,0.704167,1.0,7,11.0,1.0625,2.2,13,3.0,33.004166999999995,49.2,2,46,25.25
225276,0.022294,0.038,12,35,0.291667,0.5,6,6.0,0.26087,1.0,5,1.0,19.055556,30.0,23,28,17.5
225848,0.049824,0.051,9,47,0.1125,0.2,0,2.0,0.625,1.0,0,1.0,21.0,21.0,5,20,17.5
74793,0.026647,0.032,8,30,0.379167,0.5,11,6.0,2.0,3.0,5,4.0,13.565217,28.0,5,26,16.5
341494,0.018067,0.038,10,35,0.754167,0.9,1,10.0,0.345455,0.8,6,0.0,45.03,61.5,11,58,25.75
341661,0.031941,0.037,11,34,0.363636,0.5,11,6.0,0.033333,0.3,8,0.0,11.257143,22.0,8,21,15.25
439537,0.021235,0.03,10,28,0.25,0.3,4,3.0,0.543478,1.1,15,1.0,14.460870000000002,23.4,3,22,13.5
278259,0.021118,0.036,9,33,0.2875,0.5,6,6.0,0.169565,1.5,9,1.0,12.817391,29.3,0,27,16.75
168330,0.040647,0.044,12,41,0.370833,0.6,3,7.0,4.521739,7.0,8,10.0,15.956522,36.0,8,34,23.0
376520,0.039824,0.05,9,46,0.4,0.4,0,5.0,0.004545,0.1,21,0.0,5.021739,16.4,23,15,16.5
143608,0.039588,0.046,12,43,0.020833,0.1,1,1.0,0.695652,2.0,9,3.0,9.130435,27.0,1,25,18.0
342725,0.022882,0.029,10,27,0.1333329999999999,0.2,0,2.0,0.0,0.0,0,0.0,4.231818,15.9,5,14,10.75
376633,0.016647,0.034,10,31,0.475,0.8,23,9.0,0.5565220000000001,1.0,22,1.0,22.969565,42.1,22,40,20.25
562389,0.027294,0.032,10,30,0.2,0.2,0,2.0,0.0166669999999999,0.1,7,0.0,8.3625,18.9,6,17,12.25
469836,0.03125,0.056,12,54,0.354167,0.5,11,6.0,0.554167,1.1,12,1.0,18.363158,29.8,4,27,22.0
278460,0.039471,0.044,10,41,0.25,0.5,8,6.0,0.15,1.4,8,1.0,21.731818,49.1,8,46,23.5
592448,0.0059409999999999,0.012,9,11,0.816667,1.3,9,15.0,0.758333,3.8,9,4.0,30.345833,60.0,9,57,21.75
50830,0.032941,0.055,10,51,0.695833,1.1,7,13.0,2.043478,4.0,5,6.0,28.652174,47.0,23,44,28.5
96972,0.025941,0.051,10,47,0.875,1.5,9,17.0,2.782609,6.0,10,9.0,49.0,95.0,9,95,42.0
143397,0.022706,0.038,10,35,0.370833,0.8,4,9.0,1.7391299999999998,5.0,15,7.0,25.652174,48.0,22,45,24.0
501200,0.03775,0.04,8,37,0.1,0.1,2,1.0,0.505556,0.6,22,0.0,1.844444,9.5,22,8,11.5
196446,0.009,0.018,10,17,0.775,1.2,7,14.0,0.0,0.0,0,0.0,32.565217,42.0,21,40,17.75
438848,0.032882,0.046,9,43,0.2125,0.3,3,3.0,0.2875,0.6,12,0.0,8.241667,16.5,1,15,15.25
50726,0.009059,0.018,9,17,1.570833,2.1,23,24.0,5.0,6.0,5,9.0,41.217391,52.0,18,49,24.75
375612,0.0320709999999999,0.047,10,44,0.614286,0.8,8,9.0,0.39375,4.0,20,6.0,23.090476,50.3,9,47,26.5
591991,0.017941,0.036,11,33,0.8,0.8,0,9.0,0.279167,0.4,18,0.0,27.604167,41.6,20,39,20.25
376373,0.044706,0.046,8,43,0.1,0.1,0,1.0,0.009091,0.2,0,0.0,2.959091,9.7,0,8,13.0
26768,0.011765,0.02,23,19,0.620833,0.8,17,9.0,0.043478,1.0,5,1.0,28.478261,41.0,17,39,17.0
408127,0.030176,0.035,20,32,0.4875,0.8,4,9.0,0.690476,1.7,11,1.0,20.308696,36.8,1,34,19.0
225267,0.030294,0.057,10,58,0.445833,0.8,5,9.0,0.695652,2.0,7,3.0,21.111111,33.0,0,31,25.25
27085,0.006647,0.008,16,7,2.3125,4.5,4,51.0,4.304348,7.0,0,10.0,38.086957,87.0,3,86,38.5
309936,0.032765,0.038,13,35,0.604167,0.9,4,10.0,0.791304,2.9,8,3.0,24.517391,53.0,11,50,24.5
143655,0.020647,0.04,10,37,1.095833,2.3,5,26.0,3.086957,4.0,0,6.0,31.043478000000004,60.0,23,57,31.5
252305,0.027412,0.043,10,40,0.4125,0.5,7,6.0,0.230435,1.3,8,1.0,22.06087,29.6,2,27,18.5
530645,0.021882,0.028,12,26,0.629167,0.9,7,10.0,0.3,1.0,12,1.0,26.9,37.4,10,35,18.0
97662,0.044588,0.052,12,48,0.520833,1.1,10,13.0,4.434783,11.0,11,16.0,17.565217,61.0,9,58,33.75
142719,0.030176,0.04,10,37,0.291667,0.5,2,6.0,0.043478,1.0,8,1.0,16.043478,33.0,0,31,18.75
51022,0.010118,0.024,9,22,1.120833,1.7,1,19.0,1.347826,2.0,0,3.0,24.434783,41.0,18,39,20.75
119904,0.015647,0.027,11,25,1.079167,1.7,11,19.0,2.545455,4.0,5,6.0,28.478261,65.0,10,63,28.25
26055,0.021,0.035,10,32,1.666667,2.5,10,28.0,2.043478,5.0,11,7.0,45.043478,89.0,9,88,38.75
439745,0.022235,0.041,11,38,0.391667,0.5,6,6.0,0.495833,0.9,11,0.0,14.225,31.0,23,29,18.25
591941,0.017588,0.036,10,33,0.5375,1.0,0,11.0,0.1625,0.5,22,0.0,22.4875,35.8,21,33,19.25
500304,0.023294,0.04,9,37,0.345833,0.5,9,6.0,0.320833,1.0,12,1.0,18.054167,36.2,5,34,19.5
530585,0.012059,0.028,10,26,0.6875,1.0,0,11.0,1.379167,10.0,17,14.0,30.7125,41.6,19,39,22.5
439040,0.0072349999999999,0.017,10,16,0.479167,0.8,23,9.0,0.2875,0.6,22,0.0,22.345833,32.7,19,30,13.75
375800,0.025882,0.045,10,42,0.466667,0.7,8,8.0,0.36087,4.2,13,6.0,19.718182,38.0,9,36,23.0
407829,0.043294,0.047,13,44,0.333333,0.5,2,6.0,0.4,0.8,9,0.0,10.877273,33.3,1,31,20.25
197441,0.020176,0.036,10,33,0.458333,0.6,7,7.0,2.217391,5.0,12,7.0,21.043478,36.0,22,34,20.25
167702,0.017,0.037,10,34,0.55,0.9,10,10.0,0.7391300000000001,4.0,7,6.0,39.521739,67.0,9,65,28.75
469896,0.027059,0.045,10,42,0.445833,0.7,8,8.0,0.008333,0.5,8,0.0,20.183333,46.2,8,43,23.25
225083,0.011353,0.016,10,15,0.891667,1.3,0,15.0,0.565217,2.0,10,3.0,32.608696,53.0,11,50,20.75
592498,0.023833,0.035,12,32,0.423529,0.6,9,7.0,0.145,1.1,9,1.0,13.85,34.6,9,32,18.0
375512,0.020412,0.041,10,38,0.320833,0.5,22,6.0,0.25,0.6,6,0.0,26.968182,53.5,21,50,23.5
74907,0.022235,0.049,10,45,1.2,2.0,10,23.0,5.173913,9.0,6,13.0,46.26087,104.0,10,102,45.75
