Rownum,Predicteddate
2628,20137896.814583573
2629,20199868.086866427
2630,20064703.11862154
2631,20111221.066037074
2632,20121171.144998968
2633,20161264.680029344
2634,20131055.88002701
2635,20050075.366718538
2636,20173541.262624208
2637,20089483.869501673
2638,20133837.249506433
2639,20145894.958971556
2640,20103583.730034392
2641,20184156.398918524
2642,20028136.4955354
2643,20042766.858510483
2644,20068400.848826025
2645,20108478.901749387
2646,20080504.56435224
2647,20091357.46015736
2648,20127010.549723048
2649,20156049.037458677
2650,20178673.760754563
2651,20024603.146450646
2652,20170618.179218885
2653,20049763.31701524
2654,20162636.308766704
2655,20134008.59593448
2656,20110899.02899896
2657,19925371.529795565
2658,20054721.551026553
2659,20116188.419518698
2660,20092003.471442066
2661,20141050.775075812
2662,19952720.689308353
2663,20089615.76385602
2664,20058520.494124267
2665,20193006.875766184
2666,20160281.213989094
2667,20155158.343808774
2668,20125209.382510684
2669,20086050.842953775
2670,20173229.911740858
2671,20070560.02554546
2672,20129309.67321318
2673,20178968.064433753
2674,20160942.30179174
2675,20073790.160933655
2676,20161567.782848302
2677,20157176.302496545
2678,20086177.156883508
2679,20014474.663182057
2680,20181513.452993736
2681,20114114.80184732
2682,20105250.4006345
2683,20132479.68825866
2684,20169580.944025006
2685,20133376.135862302
2686,20165919.037301846
2687,20047360.615103688
2688,20028041.42767525
2689,20154702.359882094
2690,20095038.71482525
2691,20026823.291015025
2692,20136423.94494148
2693,20145986.66858239
2694,20174736.438609675
2695,20154566.008780457
2696,20190580.87804758
2697,20032949.391908348
2698,20187519.130500045
2699,20183910.83512918
2700,20152274.40366919
2701,20173330.83823256
2702,20147904.480174284
2703,20086015.83990983
2704,20154383.085257415
2705,20095810.276340388
2706,20144388.56907537
2707,20092475.628560264
2708,20141475.0969629
2709,20079725.24028926
2710,20101228.02981169
2711,20099058.78349335
2712,20072727.412427288
2713,19966069.60143601
2714,20067539.63078108
2715,20060814.28799326
2716,20138222.678844362
2717,20162899.79497148
2718,20046796.008257113
2719,20144821.437850457
2720,20126464.54578696
2721,20108050.335027914
2722,20154505.96477819
2723,20165334.880752556
2724,20189992.941212296
2725,20122925.792729646
2726,20143200.27888464
2727,20140641.84991079
2728,20151023.75595048
2729,20136279.68767852
2730,20109982.399801888
2731,20078545.574000034
2732,20158125.63250036
2733,20140224.324164618
2734,20104087.912833713
2735,20188587.384656273
2736,20076885.8476684
2737,20152203.670895543
2738,20186040.249770194
2739,20116124.57420376
2740,20119278.28502339
2741,20108088.267595667
2742,20136287.452233545
2743,20183561.46457291
2744,20150539.300211105
2745,20154627.346295826
2746,20150232.260551114
2747,20131165.706797875
2748,20116681.575889744
2749,20050622.585100986
2750,20062777.14349623
2751,20049025.560132634
2752,20165506.766123455
2753,20089068.665251825
2754,20121257.74847762
2755,20103022.589002732
2756,20103124.413610153
2757,20182430.064309582
2758,20167026.949995246
2759,20078855.801957946
2760,20066059.964138098
2761,20185415.7897972
2762,20124817.718200915
2763,20173251.66203513
2764,20168068.376607727
2765,20163043.263516754
2766,20113191.55567181
2767,20098796.08339775
2768,20133098.847934984
2769,20045620.511237375
2770,20074951.686084587
2771,20155972.319956467
2772,20145119.20362743
2773,20135562.718854174
2774,20068400.04133043
2775,20057621.340189844
2776,20181543.6806791
2777,20005992.80357112
2778,20139743.54714277
2779,20164527.7854284
2780,20132068.564191572
2781,20182785.78892327
2782,20026521.353442527
2783,20179036.248809766
2784,20169071.69500023
2785,20181123.524351824
2786,20128584.30109463
2787,20055093.00393365
2788,20180171.384572066
2789,20088656.91328281
2790,20154296.806684792
2791,20041997.71275131
2792,20150004.44548803
2793,20135426.03476911
2794,20015306.06731573
2795,20073783.90741036
2796,19987818.52825077
2797,20148600.09687185
2798,20079293.656206336
2799,20159819.925245605
2800,20015401.95809595
2801,20137221.287321385
2802,20120372.47069098
2803,20089158.93878209
2804,20072541.973582063
2805,20159284.25509586
2806,20057104.76850881
2807,20110298.84983245
2808,20163536.886952527
2809,20048008.171724662
2810,20116988.156074718
2811,20044313.075589806
2812,20171880.481331825
2813,20169067.00898404
2814,20169748.85261835
2815,20164958.568522904
2816,20015733.814429734
2817,20154518.241910208
2818,20171818.502875984
2819,20061565.085396253
2820,20138933.2770941
2821,20197660.769181553
2822,20138670.65509097
2823,20140991.999037016
2824,20173949.48498942
2825,20151672.20010905
2826,20123172.990852334
2827,19986524.21932916
2828,20115441.295830105
2829,20000777.05397006
2830,20077872.27248769
2831,20004066.346979905
2832,20124339.9094974
2833,20140142.813274976
2834,20114228.572060205
2835,20153523.522466052
2836,20154153.28582395
2837,20129354.99584224
2838,20132756.71977045
2839,19993324.630335685
2840,20117161.523670122
2841,20128103.349348128
2842,20128590.404938918
2843,20087039.742738668
2844,20143058.503197428
2845,20187682.45181882
2846,19988674.42288077
2847,20101177.088251233
2848,20159465.067945663
2849,20154198.786765132
2850,20128890.771578114
2851,20099669.52397089
2852,20143741.25951854
2853,20092037.208913468
2854,20045992.192079417
2855,20124532.11776145
2856,20159180.769208375
2857,20168036.08063196
2858,20116350.29101409
2859,20172337.02920869
2860,20205108.9457063
2861,20089886.174022228
2862,20139836.87082424
2863,20027607.13720449
2864,20133363.221263
2865,20021701.916666377
2866,20065492.48848266
2867,20187818.6241012
2868,20108232.503896356
2869,20085534.445861313
2870,20063429.172226068
2871,20078105.65858344
2872,20030102.750856966
2873,20093128.371505994
2874,20130965.76317465
2875,20139140.59729366
2876,20094926.93049875
2877,20130943.53161486
2878,20089803.77786978
2879,20147010.729729407
2880,20182360.813377637
2881,20133233.3262822
2882,20073161.48438309
2883,20172935.23053229
2884,20124448.323687892
2885,20096213.80350761
2886,20098955.903244548
2887,20141153.592786156
2888,20139442.97973173
2889,20147218.823366936
2890,20180980.01931899
2891,20083486.94220599
2892,20140979.118668076
2893,20179586.520554274
2894,20168859.991233494
2895,20097859.269331463
2896,20153663.049004264
2897,20104841.767253447
2898,20174927.51714043
2899,20030589.84682415
2900,20162471.316243336
2901,20109005.435165778
2902,20187120.32688929
2903,20077583.827171918
2904,20142946.504016936
2905,20166208.220364135
2906,20185332.223938704
2907,20059682.23417069
2908,20084775.760802813
2909,20181927.032705978
2910,20137419.869861748
2911,20144442.934791382
2912,20068781.923070785
2913,20090011.661336023
2914,20170281.69041149
2915,20110317.14068738
2916,20155180.490836073
2917,20191603.757822216
2918,20138140.681983594
2919,20140068.817825187
2920,20129954.243765987
2921,20173056.68952401
2922,20088132.66022525
2923,20086389.010785606
2924,20164655.300510913
2925,20161109.305497732
2926,19923327.263717275
2927,20155127.54332496
2928,20035582.14435966
2929,20091788.032768875
2930,20153469.047342643
2931,20055915.544488758
2932,20074547.883589026
2933,20189959.984725244
2934,20069903.22753601
2935,20119485.865679424
2936,20104516.662642464
2937,20163790.736700565
2938,20105307.391469266
2939,20162767.952850174
2940,20164924.6434107
2941,20160273.47035615
2942,20076952.9844366
2943,20169792.168272972
2944,20144978.021573626
2945,20151960.74521091
2946,20119011.061740812
2947,20120403.09374757
2948,20148993.385619488
2949,20094926.512292072
2950,20178749.992476188
2951,20055366.97908229
2952,20131673.080092028
2953,20181206.303630106
2954,20159513.29442135
2955,20138898.92857663
2956,20169208.529106066
2957,20097375.679510795
2958,20172932.45747347
2959,20062201.933483783
2960,20056331.978312925
2961,20022662.207370955
2962,20086003.480666205
2963,20132046.839685638
2964,20145412.34907972
2965,20112021.491139606
2966,20180310.178502753
2967,20139452.348432306
2968,20041090.877213463
2969,20100848.882688653
2970,20194454.442692768
2971,20179401.384676374
2972,20154887.925954837
2973,20138945.97723672
2974,20121311.794264793
2975,20124370.91779766
2976,20061959.39896044
2977,20139537.709316187
2978,20114662.96963706
2979,20109049.11395165
2980,20110759.250050478
2981,20131435.739585664
2982,20153031.69429453
2983,20064934.38057289
2984,20127307.278043047
2985,20141992.923519373
2986,20096464.040056046
2987,20141951.257277776
2988,20138253.92628972
2989,19960899.204919577
2990,20113090.53722953
2991,20107766.91066232
2992,20062166.673864264
2993,20117181.28561364
2994,20097271.510603584
2995,20139015.218733113
2996,20126531.975444943
2997,20059762.14711544
2998,20136319.17547848
2999,20055504.069149464
3000,20165450.613280207
3001,20130903.422524665
3002,20144166.059146043
3003,20131712.84478342
3004,20188645.245684594
3005,20055407.301071476
3006,20179737.418496024
3007,20147680.232881766
3008,20084926.63211638
3009,20127786.718553632
3010,20082378.435809374
3011,20074834.306929983
3012,20152324.847680774
3013,20166215.208331298
3014,20122824.876993727
3015,20172831.254016582
3016,19953594.99056963
3017,20037746.208391234
3018,20119115.77234161
3019,20130858.16083341
3020,20070112.080618873
3021,20172593.86478683
3022,20110883.129365947
3023,20160533.8829623
3024,20168312.522501744
3025,20102452.45070603
3026,20112209.664548676
3027,20131553.24402344
3028,19989076.613324247
3029,20146025.817212567
3030,20150878.4397451
3031,20023063.200538866
3032,20097757.782322306
3033,20172653.78129975
3034,20069554.757006407
3035,20106868.5770605
3036,20135616.884853285
3037,20020300.680787083
3038,20122248.14022939
3039,20172664.73614858
3040,20143878.733969852
3041,20155600.26259566
3042,20153710.627962112
3043,20114843.985654444
3044,20157443.100665964
3045,20030937.17083812
3046,20035530.06047016
3047,20153513.112577848
3048,20111767.806356404
3049,20150088.307624616
3050,20128510.47244587
3051,20172466.494309504
3052,20129581.921372134
3053,20101733.60601511
3054,20125220.612393573
3055,20123286.24915043
3056,20142416.74509092
3057,20138639.442012567
3058,20149462.697522167
3059,20141324.76858853
3060,20153513.6650441
3061,20151119.02793123
3062,20141207.455858655
3063,20152968.63813156
3064,20043422.455795337
3065,20104590.17993816
3066,20158533.08885859
3067,20129335.221201945
3068,20105714.405979414
3069,20133015.986618422
3070,20189447.69436932
3071,20114802.39112453
3072,20212590.75044519
3073,20150509.686947215
3074,20132482.649484314
3075,20161441.36227761
3076,20127038.47375338
3077,20150092.616854172
3078,20168501.644861
3079,19919315.11381113
3080,20084711.86531675
3081,20162764.467477396
3082,20182945.340370882
3083,20152433.27912228
3084,20134794.032605607
3085,20088976.40608027
3086,20193792.43739823
3087,20161949.819527395
3088,20180009.82827255
3089,20133488.093200363
3090,20053843.383433145
3091,20178338.448676944
3092,20164572.221326675
3093,20149221.328759585
3094,20123949.72937009
3095,20145100.644648325
3096,20133217.266595412
3097,20134280.93383981
3098,20143328.93986739
3099,20128995.45848565
3100,20126808.483152073
3101,20164137.425154593
3102,20112604.56530342
3103,20100944.099524446
3104,20142507.56736042
3105,20042294.96189883
3106,20141323.55976956
3107,20083135.511219166
3108,20162969.609081864
3109,20093176.14733735
3110,20037198.051133078
3111,20127400.91389878
3112,20093272.09112151
3113,20112275.906654738
3114,20136164.14321061
3115,20147241.738904048
3116,20144122.54978258
3117,20119126.58671165
3118,20047356.376802053
3119,20118732.060914144
3120,20129051.93368905
3121,20148533.600300115
3122,20152981.637619212
3123,20079493.898470696
3124,20139829.299956925
3125,20132655.496433455
3126,20153606.33378833
3127,20137198.431554973
3128,20176678.330248628
3129,20085971.105473034
3130,20119776.541972276
3131,20104265.287424672
3132,20180193.08403712
3133,20131087.39128149
3134,20127613.33063117
3135,20131310.978467613
3136,20055072.401157245
3137,20120399.952570505
3138,20109408.341307905
3139,20036175.165583562
3140,20152991.0295073
3141,20169916.373371202
3142,20099135.34081078
3143,20040688.972351626
3144,20058730.897001833
3145,20024385.553170227
3146,20105530.3185785
3147,20168834.756931785
3148,20105668.908881895
3149,20079381.460084792
3150,20109681.69121014
3151,20081351.086933896
3152,20071627.893780306
3153,20150255.77076293
3154,20160756.757586285
3155,20145349.70261942
3156,20149582.351878904
3157,20138947.928259958
3158,20069344.585351344
3159,20157701.93995169
3160,20157127.23349937
3161,20105731.967288375
3162,20131357.979312148
3163,20137138.496215414
3164,20139099.394698944
3165,20102708.9924542
3166,20122931.396017987
3167,20155870.601461936
3168,20136721.920220185
3169,20142967.432690937
3170,20132829.144046664
3171,20108685.306659386
3172,20148812.64537039
3173,20178814.343096066
3174,20130776.706118602
3175,20157514.531629868
3176,20141275.51733195
3177,20174248.56454474
3178,20157934.991055075
3179,20098833.316673867
3180,20101451.28169819
3181,20058646.16520956
3182,20122139.964511365
3183,20158118.469459005
3184,20143796.893270407
3185,20137196.92982402
3186,20104023.903558064
3187,19963801.053179298
3188,20093017.706856266
3189,20175388.70730673
3190,20157209.731257413
3191,20028900.324375197
3192,20179561.19828777
3193,20116459.18858337
3194,20159236.506196342
3195,20148813.367092196
3196,20100916.648234397
3197,20176431.50489969
3198,20142840.27861657
3199,20152503.867685497
3200,20151297.57726868
3201,20106729.39711291
3202,20162574.98989096
3203,20140934.23642283
3204,20136791.720361367
3205,20151627.89636545
3206,20103996.292198334
3207,20004098.595215905
3208,20170820.579701796
3209,20015557.07060768
3210,20159261.12726931
3211,20180151.442255292
3212,20165933.196980618
3213,19972849.196982704
3214,20093022.4316578
3215,20143090.72205548
3216,20011896.99587236
3217,20143593.115579873
3218,20157154.480395865
3219,20173194.32409362
3220,20173865.798012942
3221,20145585.176355682
3222,20006514.6913646
3223,20157180.1592077
3224,20110798.269980174
3225,20122401.290922835
3226,20151284.596011408
3227,20136958.27764318
3228,20098220.035744876
3229,20124685.97203464
3230,20163160.248244543
3231,20155415.135246124
3232,20077586.359041426
3233,20096580.04455555
3234,20137092.83776868
3235,20020366.03537033
3236,20141539.842500843
3237,20150257.102592673
3238,20128041.57975971
3239,20157441.151868545
3240,20121413.05921747
3241,20108974.618498247
3242,20150203.424382992
3243,20156744.409060374
3244,20150055.082896333
3245,20047738.4396797
3246,20180660.584744807
3247,20166992.06681454
3248,20150476.777048
3249,20101718.57170507
3250,20138450.280844945
3251,20149602.01432435
3252,20098795.802860238
3253,20170176.496534217
3254,20153993.8232671
3255,20086014.290744014
3256,20117595.48559066
3257,20172904.398209434
3258,20092806.507462554
3259,20160601.692502953
3260,20046942.888959255
3261,20141942.42857806
3262,20102676.568359263
3263,20138569.54223065
3264,20170007.88768332
3265,20092254.185016397
3266,20145491.058967657
3267,20160606.308923427
3268,20062910.279272363
3269,20092747.436252736
3270,20088897.559865724
3271,20130723.145051785
3272,20131485.852133334
3273,20106992.617099073
3274,20126464.54578696
3275,20180843.44222562
3276,20127447.010730457
3277,20053015.72493896
3278,20147878.21725579
3279,20116567.839491464
3280,20153410.02429086
3281,20153223.674912866
3282,20164057.32120611
3283,20143930.641025215
3284,20160270.425272208
3285,20043950.6358227
3286,20163126.534029808
3287,20127350.930682212
3288,20166157.484390922
3289,20094515.177144248
3290,20130419.83322577
3291,20138232.98600966
3292,20111468.959076256
3293,20117716.586511172
3294,20121886.44754825
3295,20066035.66841515
3296,20142221.96629381
3297,20129097.716356717
3298,20156656.72060219
3299,20088811.41145504
3300,20153340.60036354
3301,20103250.79007323
3302,20143400.406500667
3303,20151578.876781978
3304,20150478.140076175
3305,20121329.89654843
3306,20052051.416382108
3307,20158034.696729064
3308,20109972.131992433
3309,20156210.59332327
3310,20152167.39491411
3311,20171001.46452332
3312,20168634.55342147
3313,20163936.970747206
3314,20105945.393187888
3315,20166080.657086786
3316,20112904.891267844
3317,20156735.27595823
3318,20164415.99878772
3319,20122022.80779482
3320,19945434.496942148
3321,20132108.905595858
3322,20122015.971319288
3323,19989832.41331873
3324,20156629.206253797
3325,19943674.116662327
3326,20181019.434000574
3327,20072231.514367625
3328,20066113.999473386
3329,20168551.38585275
3330,20132595.189248536
3331,20151283.854734957
3332,20139827.825071096
3333,20034063.03742387
3334,20153593.105908368
3335,20153761.44701399
3336,20101916.447145667
3337,20144636.514985368
3338,20155370.48169111
3339,20155608.430090547
3340,20207912.220645405
3341,20159408.700794104
3342,20158616.06917615
3343,20158947.40864565
3344,20120566.704445224
3345,20155061.543567978
3346,20183020.887343764
3347,20148131.64582754
3348,20151967.711333726
3349,19992741.063503742
3350,20100642.427355226
3351,20160145.303088415
3352,20092681.073941574
3353,20122018.37141497
3354,20181996.93872057
3355,20076612.234840542
3356,20147251.73231289
3357,20109541.027920235
3358,20116608.095029492
3359,19993521.830912855
3360,20153436.15313012
3361,20083702.093443714
3362,20204290.501480848
3363,20021476.874962766
3364,20033999.868762985
3365,20133465.647373114
3366,20098397.890452836
3367,19991757.886648566
3368,20105666.211093653
3369,20028291.020710323
3370,20100383.35281945
3371,20060530.423610255
3372,20073005.011198185
3373,20129003.812104933
3374,20140323.405171096
3375,20055843.66745747
3376,20087253.58630074
3377,20162856.59144488
3378,20089645.309845172
3379,20062360.389552645
3380,20155686.482232787
3381,20148583.747922767
3382,20101708.697179694
3383,20153718.241088476
3384,20099604.404552463
3385,20076727.203358386
3386,20122554.87318183
3387,20152006.930567957
3388,20163436.774335463
3389,20165505.187453546
3390,20172171.760267347
3391,20119605.36118088
3392,20173729.337340575
3393,20136865.40472614
3394,20150469.341033623
3395,20090290.002076562
3396,20104759.35502391
3397,20112226.87376057
3398,20144860.905166425
3399,20115329.53210707
3400,20196603.54467779
3401,20094665.03954046
3402,20137802.383918144
3403,20152754.123113308
3404,20186017.64255787
3405,20112870.43700741
3406,20163635.355289225
3407,20159788.531800047
3408,20181245.63789827
3409,20116164.56989756
3410,20140017.101518
3411,20050204.7702153
3412,20095847.27727315
3413,20117480.88902875
3414,20148467.55740413
3415,20162869.290824562
3416,20107149.87379902
3417,20117318.341361206
3418,20154625.585483644
3419,20140181.80063538
3420,20095376.197157305
3421,20085251.978797577
3422,20141338.034608632
3423,20124847.954254672
3424,19962840.315046705
3425,20015595.508361556
3426,20095891.621997375
3427,20155272.852119844
3428,20169430.394298177
3429,20021330.603986945
3430,20111846.17982239
3431,20107953.6235112
3432,20150942.343981918
3433,20128473.55020937
3434,20112475.61886562
3435,20063706.746039875
3436,20137717.329587977
3437,20059451.538368486
3438,20120246.991398875
3439,20042581.720061038
3440,20162713.754580125
3441,20120834.82987877
3442,20155545.074750576
3443,20146884.408949904
3444,20122680.160326954
3445,20139393.248787623
3446,20091587.435275897
3447,20178418.664842743
3448,20118103.580424834
3449,20121218.53580398
3450,20144685.579599507
3451,20049675.69266567
3452,20110345.430083755
3453,20105153.96102628
3454,20059813.449009303
3455,20109467.703172255
3456,20075116.19284295
3457,20176431.50489969
3458,20114181.358779218
3459,20078481.286300328
3460,20122115.137271374
3461,20162863.551742036
3462,20140216.0133656
3463,20069851.122775696
3464,20133124.638690837
3465,20135675.170417756
3466,20135886.718951203
3467,20000956.978401616
3468,20136240.60740299
3469,20142201.13479343
3470,20130503.819400277
3471,20144885.465334877
3472,20171826.07484121
3473,20152399.0589811
3474,20081527.882015027
3475,20160024.282218605
3476,20167620.737216536
3477,20142734.231831778
3478,20136641.600728247
3479,20191646.0536387
3480,20143785.848300666
3481,20091751.709369034
3482,20103329.708872236
3483,20138507.401361823
3484,20013135.191167746
3485,20107520.423503462
3486,20178998.38841215
3487,20164010.303764623
3488,20167926.244986027
3489,20164550.219287682
3490,20085754.022920154
3491,20142602.665604614
3492,20018876.037746985
3493,20159425.123280473
3494,20115084.220025618
3495,20146724.695045028
3496,20161949.547618143
3497,20183213.792087983
3498,20160282.806466278
3499,20055248.7166666
3500,20139573.353935055
3501,20144286.758487273
3502,20100064.587183
3503,20037886.21092282
3504,20142351.671295807
3505,20106942.25957631
3506,20159812.98863173
3507,20123036.402711485
3508,20160559.575500384
3509,20178382.77381364
3510,20174598.90666801
3511,20121625.602525212
3512,20058472.938873477
3513,20131646.95997136
3514,20143367.87480789
3515,20054047.194833357
3516,20042202.080908407
3517,20061531.39509854
3518,20055682.508698434
3519,20097016.34100559
3520,20102772.796863046
3521,20108700.820639826
3522,20145529.446399532
3523,20121237.06508052
3524,20157324.508276556
3525,20037594.66930363
3526,20120998.97499731
3527,20080896.77676827
3528,20181522.20400945
3529,20120458.29966502
3530,20164084.46127827
3531,20146278.227895662
3532,20161144.49888504
3533,20146909.969361298
3534,20178850.9987526
3535,20168352.239984497
3536,20063697.37880491
3537,20195136.852911092
3538,20071824.596283592
3539,20162352.62052892
3540,20139089.54675684
3541,20160637.207862675
3542,20075063.56121664
3543,20175596.50387268
3544,19971936.557134647
3545,20122589.96802845
3546,20103072.514688473
3547,20163278.02302244
3548,20182422.469984554
3549,20088392.00307107
3550,20119251.579544567
3551,20156455.26612391
3552,20117957.87231469
3553,20127595.077048883
3554,20140028.243788052
3555,20121797.50213724
3556,20011259.76384992
3557,20112508.544382293
3558,20074931.84490484
3559,20160157.303971943
3560,20023210.948712356
3561,20151737.80070329
3562,20136364.553711224
3563,20134016.521464486
3564,20136813.249871455
3565,20175902.108207893
3566,20115210.47067201
3567,20111462.608155336
3568,20108666.179912936
3569,20192318.240739983
3570,20156295.355222736
3571,20154289.77267729
3572,20090749.922227547
3573,20027588.195555396
3574,20139360.89050216
3575,20065282.32508754
3576,20137095.20407165
3577,20094660.509007346
3578,20193019.812610034
3579,19980502.01999176
3580,20181690.77043433
3581,20116413.171843104
3582,20061861.609220035
3583,20183428.519013
3584,20054486.468353163
3585,20153812.43888214
3586,20129695.83907357
3587,20132922.36939175
3588,20088395.429116316
3589,20130271.61435487
3590,20152336.777000885
3591,20167275.726900663
3592,20133602.99910609
3593,19987153.488607287
3594,20181746.547073517
3595,20147888.976232857
3596,20111083.64515184
3597,20139002.73821358
3598,20065676.14499891
3599,20162728.875728376
3600,20137254.4388676
3601,20032684.35139478
3602,20179567.658570293
3603,20061622.871536095
3604,20041236.417662244
3605,20109442.214778375
3606,20067871.82105385
3607,20191124.666584387
3608,20116222.378046807
3609,20053759.62635167
3610,20164450.400337864
3611,20153122.09800998
3612,20059467.35386206
3613,20165049.324683513
3614,20161868.185833458
3615,20144630.49751992
3616,20175141.464964665
3617,20120968.830045037
3618,20156423.948264245
3619,20182370.649754528
3620,20128927.33576746
3621,20123178.43107691
3622,20160536.83871767
3623,20024465.191356353
3624,20158927.63717694
3625,20179233.324823033
3626,20165183.637542002
3627,20143099.360887587
3628,20004662.81743162
3629,20144873.034802318
3630,20132369.56527095
3631,20138932.6953665
3632,20146424.623980276
3633,20105622.425185524
3634,20064050.86266969
3635,20107165.56436089
3636,20166369.39886571
3637,20129348.599020384
3638,20185403.857132442
3639,20165208.372904517
3640,20089067.145083047
3641,20092088.864597213
3642,20132475.818612974
3643,20173588.63206864
3644,20162999.258127436
3645,20167467.995781466
3646,20104081.639893617
3647,20141676.094425015
3648,20155843.801609013
3649,20098533.753712755
3650,20134618.173806276
3651,20165655.604993902
3652,20132847.37821844
3653,20108470.870350536
3654,20013616.335058153
3655,20129449.309892017
3656,20058021.79187672
3657,20052530.750617467
3658,20181325.978446506
3659,20118899.7866587
3660,20088579.890169926
3661,20106830.558318935
3662,20126826.867755793
3663,20105070.899996452
3664,20159541.828718457
3665,20158504.69884886
3666,20159440.126086727
3667,20154231.04763399
3668,20141329.17446088
3669,20169149.67432673
3670,20184703.988132324
3671,20123335.872833297
3672,19985301.238789547
3673,20011652.99504762
3674,20055342.144139536
3675,20053944.7273236
3676,20107719.124690026
3677,20142012.14561468
3678,20138059.002398334
3679,20141835.778448373
3680,20015794.522032276
3681,20104070.52685443
3682,20168869.017658066
3683,20116336.610616382
3684,20077394.5640843
3685,20138864.4987101
3686,20094565.118840326
3687,20130793.88994332
3688,20139391.391657393
3689,20143169.210440893
3690,20131236.227855787
3691,20101151.390065357
3692,20134528.751026448
3693,20118645.659860253
3694,20137143.76962055
3695,20133861.19464547
3696,20054213.26666661
3697,20143679.275572233
3698,20111995.347911675
3699,20151229.659560528
3700,20042481.01291351
3701,20154368.168441307
3702,20118538.11599143
3703,20147867.95357419
3704,20035882.882362623
3705,20032173.4979144
3706,20064969.915319968
3707,20084573.826386195
3708,20145474.595826726
3709,20095954.340584036
3710,20113362.64065604
3711,20146715.29794505
3712,20175277.82086317
3713,20058202.226423457
3714,20147137.98783414
3715,20144312.03906785
3716,20042449.980542865
3717,20150055.81753009
3718,20156751.535130065
3719,19937143.554401647
3720,20163697.47332085
3721,20121747.781050794
3722,20078385.357227832
3723,20131415.994162895
3724,20131495.28552698
3725,20087542.21169411
3726,20080552.483105622
3727,20094849.027550638
3728,20120299.926114954
3729,20172197.59857991
3730,20026923.82582093
3731,20186724.638225257
3732,20162326.291990303
3733,20143598.1407802
3734,20083388.0273653
3735,20134394.3405108
3736,20097273.538912617
3737,20122846.43681234
3738,20142168.66250344
3739,20085674.4706908
3740,20169301.573348723
3741,20196206.677773125
3742,20033156.31551221
3743,20181779.881373916
3744,20161986.24653752
3745,20140912.184677333
3746,20125505.0896697
3747,20160999.09161474
3748,20106392.14499789
3749,19979299.50115306
3750,20065460.433920994
3751,20108119.66627475
3752,20137688.10898879
3753,20015537.113691438
3754,20143123.49141897
3755,20155006.434815187
3756,20088003.135076307
3757,20138127.985499278
3758,20151977.34159897
3759,20130531.907268662
3760,20138229.67025498
3761,20087634.667713817
3762,20160746.66044231
3763,20084610.863871265
3764,20059831.30514401
3765,20137365.48811843
3766,20152986.383643292
3767,20145819.479216848
3768,20152932.355654683
3769,20049652.41961782
3770,20171974.676124282
3771,20126769.67985888
3772,20123937.91814367
3773,20146431.341967974
3774,20171914.790777285
3775,20154159.52551961
3776,20106447.00941913
3777,20151868.29780349
3778,20141480.685696702
3779,20146443.942517124
3780,20155968.66630814
3781,20137824.262054697
3782,20015511.59073002
3783,20107897.29682854
3784,20110575.893468555
3785,20114070.514478814
3786,20133046.34214
3787,20097306.901988164
3788,20186363.672536485
3789,20038350.15751136
3790,20052842.280929442
3791,20167166.594017074
3792,20093449.824086603
3793,20159479.25784266
3794,20091355.97246371
3795,20163809.708634518
3796,20170811.33572376
3797,20168906.63943364
3798,20089767.914793488
3799,20157336.08906068
3800,20157822.514634
3801,20144841.832501538
3802,20106943.72348281
3803,20133615.50809902
3804,20163343.3952233
3805,20090389.745376755
3806,20117681.084682193
3807,20175130.28708137
3808,20116585.025057144
3809,20136360.213149793
3810,20093062.422358435
3811,20131091.888600897
3812,20153284.38018609
3813,20091104.518315632
3814,20104823.3006406
3815,20022870.366861697
3816,20141086.059956428
3817,20181534.65441748
3818,20156362.863164432
3819,20181957.144124173
3820,20061091.488895107
3821,20131745.19056004
3822,20118218.141124066
3823,20151814.227023337
3824,20098669.334639072
3825,20164938.51552758
3826,20035543.456163824
3827,20151756.307290345
3828,20079583.97992912
3829,20178429.265977632
3830,20154736.828614328
3831,20015240.825492125
3832,20163337.80056771
3833,20140761.781779647
3834,20158013.46684072
3835,20138723.54941015
3836,20076591.39270017
3837,20010829.83791995
3838,20107195.89026124
3839,20171783.52530239
3840,20106386.255869716
3841,20144890.18265951
3842,20169440.971067347
3843,20181746.328487992
3844,20082160.43729637
3845,20163957.289644755
3846,20172940.64732626
3847,20040503.52839115
3848,20075207.382291645
3849,20170652.588057153
3850,20140588.503556322
3851,20060554.17951419
3852,20093806.7234071
3853,20092476.804489348
3854,20171373.456221808
3855,20164119.799278986
3856,20036930.363314193
3857,20127522.638775636
3858,20141442.61037788
3859,20001400.533652704
3860,20019199.643546473
3861,20066648.216722954
3862,20130203.796297498
3863,20160384.108203657
3864,20055766.49258171
3865,20157636.36457796
3866,20152172.47499721
3867,20174104.460601956
3868,20179062.333689287
3869,20164914.683301892
3870,20157947.325862676
3871,20186302.52206382
3872,20148863.71574963
3873,20182357.23264947
3874,20161185.756937124
3875,20076944.330118395
3876,20135100.33709772
3877,20137064.16046785
3878,20036634.006658882
3879,20107169.653422542
3880,20143934.048992652
3881,20145281.275488567
3882,20083000.486481823
3883,20181919.12230056
3884,20176649.58670093
3885,20075360.359865714
3886,20065042.585392453
3887,20012862.92126425
3888,20163659.879025724
3889,20145513.077649996
3890,20173016.718570646
3891,20138386.56595218
3892,20170834.53014806
3893,19989410.04013581
3894,20159845.37409896
3895,20123922.217901595
3896,20063743.332011115
3897,20123466.7222947
3898,20175173.886006337
3899,20053002.788485922
